likes,replies,retweets,text,user_screen_name,tidy_tweet,tokenized_tweet,MNO_label,lang,sentiment
0,0,0,This one can't even afford you econet daily  pic.twitter.com/ZsQtG0g43f,merynomsa,this one can t even afford you econet daily  ,"['this', 'one', 'can', 't', 'even', 'afford', 'you', 'econet', 'daily']",e,True,neg
3,2,0,"Good afternoon, it seems like Econet WiFi zones aren't working in the CBD and in most areas here in Harare. @econet_support @econetzimbabwe",rmus05,good afternoon  it seems like econet wifi zones aren t working in the cbd and in most areas here in harare   econet support  econet,"['good', 'afternoon', 'it', 'seems', 'like', 'econet', 'wifi', 'zones', 'aren', 't', 'working', 'in', 'the', 'cbd', 'and', 'in', 'most', 'areas', 'here', 'in', 'harare', 'econet', 'support', 'econetzimbabwe']",e,True,neg
10,0,2,"A Heritage Student poses for photo with the CEO of @stewardbank @DrMambondiani during the Global Money Week
#GlobalMoneyWeekpic.twitter.com/iIPQA8lAgU",BankSteward,a heritage student poses for photo with the ceo of  steward  drmambondiani during the global money week #globalmoneyweek,"['a', 'heritage', 'student', 'poses', 'for', 'photo', 'with', 'the', 'ceo', 'of', 'stewardbank', 'drmambondiani', 'during', 'the', 'global', 'money', 'week', '#globalmoneyweek']",e,True,neutral
26,0,5,Econet is like that ex wekuti akakuita zvinogara zviripo but u always find yourself talking to that person again. https://twitter.com/mistermbika/status/1109713637546045440 …,mandyruetee,econet is like that ex wekuti akakuita zvinogara zviripo but u always find yourself talking to that person again    ,"['econet', 'is', 'like', 'that', 'ex', 'wekuti', 'akakuita', 'zvinogara', 'zviripo', 'but', 'u', 'always', 'find', 'yourself', 'talking', 'to', 'that', 'person', 'again']",e,True,neutral
9,4,1,"Talk abt worst service in this country that 111 @econet_support @econetzimbabwe number ranks in the top 2 when calling, it says ntwk busy then when it gets thru goes for 45 mins no answer & cuts itself ",addychir,talk abt worst service in this country that      econet support  econet number ranks in the top   when calling  it says ntwk busy then when it gets thru goes for    mins no answer   cuts itself ,"['talk', 'abt', 'worst', 'service', 'in', 'this', 'country', 'that', 'econet', 'support', 'econetzimbabwe', 'number', 'ranks', 'in', 'the', 'top', 'when', 'calling', 'it', 'says', 'ntwk', 'busy', 'then', 'when', 'it', 'gets', 'thru', 'goes', 'for', 'mins', 'no', 'answer', 'cuts', 'itself']",e,True,neutral
15,2,4,"Who ever came up with econet Twitter  bundles mwari ave newe.
 @AssistantTutu @SeanTatendaM",thefallencleric,who ever came up with econet   s mwari ave newe    assistanttutu  seantatendam,"['who', 'ever', 'came', 'up', 'with', 'econet', 'bundles', 'mwari', 'ave', 'newe', 'assistanttutu', 'seantatendam']",e,True,neutral
111,6,23,#IWannaDMYouBut Econet Twitter doesn't allow me to view your avi,Fafie_07,#iwannadmyoubut econet  doesn t allow me to view your avi,"['#iwannadmyoubut', 'econet', 'doesn', 't', 'allow', 'me', 'to', 'view', 'your', 'avi']",e,True,neg
3,0,1,"Day 101 without sex

Econet: you have insufficient credit to make this call
Me: pic.twitter.com/6YM9geHB4m",RG_Lennon,day     without sex  econet  you have insufficient credit to make this call me  ,"['day', 'without', 'sex', 'econet', 'you', 'have', 'insufficient', 'credit', 'to', 'make', 'this', 'call', 'me']",e,True,neg
4,3,0,@econet_support I need you to explain something for me. My balance isn’t making sense. Maybe I missed something somewhere.pic.twitter.com/DlKLCu8X43,Mr_Manyau, econet support i need you to explain something for me  my balance isn t making sense  maybe i missed something somewhere ,"['econet', 'support', 'i', 'need', 'you', 'to', 'explain', 'something', 'for', 'me', 'my', 'balance', 'isn', 't', 'making', 'sense', 'maybe', 'i', 'missed', 'something', 'somewhere']",e,True,neg
2,1,0,Econet will double all donattions pic.twitter.com/63ZdZk4igQ,afrimomzim1,econet will double all donattions ,"['econet', 'will', 'double', 'all', 'donattions']",e,True,neutral
4,1,1,"@econet_support what's up with yomix ,kuti ichadzoka here?pic.twitter.com/bnQqU2NrwY",tapiwajaydemin, econet support what s up with yomix  kuti ichadzoka here ,"['econet', 'support', 'what', 's', 'up', 'with', 'yomix', 'kuti', 'ichadzoka', 'here']",e,True,neutral
1,0,0,If these laws are unconstitutional why was the same Mawere advocating for the same laws to be applied to Econet? Is that not double standards? pic.twitter.com/hhj92kGUtw,matinyarare,if these laws are unconstitutional why was the same mawere advocating for the same laws to be applied to econet  is that not double standards  ,"['if', 'these', 'laws', 'are', 'unconstitutional', 'why', 'was', 'the', 'same', 'mawere', 'advocating', 'for', 'the', 'same', 'laws', 'to', 'be', 'applied', 'to', 'econet', 'is', 'that', 'not', 'double', 'standards']",e,True,neutral
1,2,0,Nhai @econet_support  is it support if you dont get back to me for more than a week now.,mikesidina,nhai  econet support  is it support if you dont get back to me for more than a week now ,"['nhai', 'econet', 'support', 'is', 'it', 'support', 'if', 'you', 'dont', 'get', 'back', 'to', 'me', 'for', 'more', 'than', 'a', 'week', 'now']",e,True,neg
0,1,0,"@econet_support Hie I have bought My $1-250MB two minutes ago, and there are not reflecting at all, only 0.1G for kwese Iflix are the only ones reflecting. Below are screenshots of the messages.pic.twitter.com/W74yT6UxHK",GIANTFMTVONLINE, econet support hie i have bought my        two minutes ago  and there are not reflecting at all  only    g for kwese iflix are the only ones reflecting  below are screenshots of the messages ,"['econet', 'support', 'hie', 'i', 'have', 'bought', 'my', 'mb', 'two', 'minutes', 'ago', 'and', 'there', 'are', 'not', 'reflecting', 'at', 'all', 'only', 'g', 'for', 'kwese', 'iflix', 'are', 'the', 'only', 'ones', 'reflecting', 'below', 'are', 'screenshots', 'of', 'the', 'messages']",e,True,neg
0,1,0,"@econet_support. Is roaming working in JHB, South Africa?pic.twitter.com/Gr2HwOJWxX",DzvairoKay, econet support  is roaming working in jhb  south africa ,"['econet', 'support', 'is', 'roaming', 'working', 'in', 'jhb', 'south', 'africa']",e,True,neutral
0,2,0,@econet_support transferred my little money into my bank. The message came and confirmed the transfer. It is nowhere to be found? pic.twitter.com/WUom8dbDpm,uBabuSayi, econet support transferred my little money into my   the message came and confirmed the transfer  it is nowhere to be found  ,"['econet', 'support', 'transferred', 'my', 'little', 'money', 'into', 'my', 'bank', 'the', 'message', 'came', 'and', 'confirmed', 'the', 'transfer', 'it', 'is', 'nowhere', 'to', 'be', 'found']",e,True,neg
18,1,15,#IWannaDMYouBut i use @Econet twitter media-less..so i don't know if you are male/female and i can not even see you pics to get to know you,fifie_Fierce,#iwannadmyoubut i use  econet   less  so i don t know if you are male female and i can not even see you pics to get to know you,"['#iwannadmyoubut', 'i', 'use', 'econet', 'media', 'less', 'so', 'i', 'don', 't', 'know', 'if', 'you', 'are', 'male', 'female', 'and', 'i', 'can', 'not', 'even', 'see', 'you', 'pics', 'to', 'get', 'to', 'know', 'you']",e,True,neg
0,1,0,"@econet_support yo 111 line dsnt wrk, yo facebook dsnt wrk, how ar we supposed 2be helped??pic.twitter.com/apA0EVZHe0",fredziso, econet support yo     line dsnt wrk  yo facebook dsnt wrk  how ar we supposed  be helped  ,"['econet', 'support', 'yo', 'line', 'dsnt', 'wrk', 'yo', 'facebook', 'dsnt', 'wrk', 'how', 'ar', 'we', 'supposed', 'be', 'helped']",e,True,neutral
10,3,0,"Am I the only one experiencing very slowwwwwwwwwwwww internet..Econet,Telecel,Telone..Is internet just slow today",rachel_mbanje,am i the only one experiencing very slowwwwwwwwwwwww internet  econet telecel telone  is internet just slow today,"['am', 'i', 'the', 'only', 'one', 'experiencing', 'very', 'slowwwwwwwwwwwww', 'internet', 'econet', 'telecel', 'telone', 'is', 'internet', 'just', 'slow', 'today']",ec,True,neg
0,0,0,Wanted to go live but eish #econet got no love what so ever  pic.twitter.com/R54WxqFhLA,Toria_the_Queen,wanted to  live but eish #econet got no love what so ever  ,"['wanted', 'to', 'go', 'live', 'but', 'eish', '#econet', 'got', 'no', 'love', 'what', 'so', 'ever']",e,True,neutral
1,1,1,Waru Waru Boys ready to do battle at Emagumeni. Smartly dressed by Netone. pic.twitter.com/0jjgwgs8Dw,FcWaru,waru waru boys ready to do battle at emagumeni  smartly dressed by netone  ,"['waru', 'waru', 'boys', 'ready', 'to', 'do', 'battle', 'at', 'emagumeni', 'smartly', 'dressed', 'by', 'netone']",c,True,neutral
3,2,0,"The worst part is we don't have an alternative
*143# is giving this error @econet_supportpic.twitter.com/EyNpmXiVBe",MandeSimba,the worst part is we don t have an alternative     # is giving this error  econet support,"['the', 'worst', 'part', 'is', 'we', 'don', 't', 'have', 'an', 'alternative', '#', 'is', 'giving', 'this', 'error', 'econet', 'support']",e,True,neg
126,22,22,I hope econet says yes @tudzaa @timiretimzzy @econet_supportpic.twitter.com/Atl8Cb87Q5,GamuMaravaz,i hope econet says yes  tudzaa  timiretimzzy  econet support,"['i', 'hope', 'econet', 'says', 'yes', 'tudzaa', 'timiretimzzy', 'econet', 'support']",e,True,neg
1,1,0,"@econet_support these past few weeks your service has been deplorable to say the least. I purchased daily bundles yesterday and they disappeared. I purchased some more daily bundles this morning and still couldn't connect. I tried calling 8 times and...

Network busypic.twitter.com/xcDrRoyt8r",DonC263, econet support these past few weeks your service has been deplorable to say the least  i purchased daily s yesterday and they disappeared  i purchased some more daily s this morning and still couldn t connect  i tried calling   times and     network busy,"['econet', 'support', 'these', 'past', 'few', 'weeks', 'your', 'service', 'has', 'been', 'deplorable', 'to', 'say', 'the', 'least', 'i', 'purchased', 'daily', 'bundles', 'yesterday', 'and', 'they', 'disappeared', 'i', 'purchased', 'some', 'more', 'daily', 'bundles', 'this', 'morning', 'and', 'still', 'couldn', 't', 'connect', 'i', 'tried', 'calling', 'times', 'and', 'network', 'busy']",e,True,neg
2,3,0,"Hey @econet_support @EcoCashZW @econetzimbabwe may you PLEASE stop sending these assignments for marking each time I use Ecocash. When I buy $1 airtime, just give me my dollar not this Mars $2 nonsense. @Wavhiyapic.twitter.com/qatyDTZVp1",MangenaTariro,hey  econet support  ecocashzw  econet may you please stop sending these assignments for marking each time i use ecocash  when i buy    airtime  just give me my dollar not this mars    nonsense   wavhiya,"['hey', 'econet', 'support', 'ecocashzw', 'econetzimbabwe', 'may', 'you', 'please', 'stop', 'sending', 'these', 'assignments', 'for', 'marking', 'each', 'time', 'i', 'use', 'ecocash', 'when', 'i', 'buy', 'airtime', 'just', 'give', 'me', 'my', 'dollar', 'not', 'this', 'mars', 'nonsense', 'wavhiya']",e,True,neg
0,1,0,@econet_support Hi please help iv been using yomix for a while now n today thispic.twitter.com/tnaTkimRMJ,baggins2310, econet support hi please help iv been using yomix for a while now n today this,"['econet', 'support', 'hi', 'please', 'help', 'iv', 'been', 'using', 'yomix', 'for', 'a', 'while', 'now', 'n', 'today', 'this']",e,True,neutral
1,0,0,Econet employees. Who are we? pic.twitter.com/wKYVYdm0mL,Tondzw,econet employees  who are we  ,"['econet', 'employees', 'who', 'are', 'we']",e,True,neutral
9,1,5,"In bulawayo drop of points 

1. Skyz metro
2. Any econet shop 
3.@zenzelepic.twitter.com/yAc5iQdyPM",afrimomzim1,in bulawayo drop of points      skyz metro    any econet      zenzele,"['in', 'bulawayo', 'drop', 'of', 'points', 'skyz', 'metro', 'any', 'econet', 'shop', 'zenzele']",e,True,neg
223,24,27,Econet is now just giving shitty service just to show us kuti hapana kana zvatinokwanisa kuvaita,tapiwaDEMO,econet is now just giving shitty service just to show us kuti hapana kana zvatinokwanisa kuvaita,"['econet', 'is', 'now', 'just', 'giving', 'shitty', 'service', 'just', 'to', 'show', 'us', 'kuti', 'hapana', 'kana', 'zvatinokwanisa', 'kuvaita']",e,True,neutral
1,0,1,It seems any econet shop aswell pic.twitter.com/b4FiIZb6Rx,chipochimhundu,it seems any econet  aswell ,"['it', 'seems', 'any', 'econet', 'shop', 'aswell']",e,True,neg
0,1,0,@econet_support  & @EcoCashZW is this u or wat can u explain? pic.twitter.com/Ajl3itZVyd,changamire263, econet support     ecocashzw is this u or wat can u explain  ,"['econet', 'support', 'ecocashzw', 'is', 'this', 'u', 'or', 'wat', 'can', 'u', 'explain']",e,True,neutral
4,1,1,"Send all your queries, questions and suggestions to our call centre via WhatsApp, text to 66100100.

#EconetLesotho #Lesothopic.twitter.com/XGb6GRbYcA",econetlesotho,send all your queries  questions and suggestions to our call centre via whatsapp  text to            #econetlesotho #lesotho,"['send', 'all', 'your', 'queries', 'questions', 'and', 'suggestions', 'to', 'our', 'call', 'centre', 'via', 'whatsapp', 'text', 'to', '#econetlesotho', '#lesotho']",e,True,neutral
1,1,0,@econet_support good day..im receiving the below error message when trying to purchase bundles of joy may you kindly assistpic.twitter.com/N1YS57Mgo2,tutumpofu85, econet support good day  im receiving the below error message when trying to purchase s of joy may you kindly assist,"['econet', 'support', 'good', 'day', 'im', 'receiving', 'the', 'below', 'error', 'message', 'when', 'trying', 'to', 'purchase', 'bundles', 'of', 'joy', 'may', 'you', 'kindly', 'assist']",e,True,neutral
0,2,0,"These are the messages l like receiving from @econet_support kwete kunditumira zvinhu zvisina nebasa rese! 

For today l say, well done! @econetzimbabwepic.twitter.com/IEz2juc61v",MafaroDexter,these are the messages l like receiving from  econet support kwete kunditumira zvinhu zvisina nebasa rese    for today l say  well done   econet,"['these', 'are', 'the', 'messages', 'l', 'like', 'receiving', 'from', 'econet', 'support', 'kwete', 'kunditumira', 'zvinhu', 'zvisina', 'nebasa', 'rese', 'for', 'today', 'l', 'say', 'well', 'done', 'econetzimbabwe']",e,True,neutral
2,0,1,Any money you send via their official biller code @econetzimbabwe econet has pledged to double that lets get together #CycloneIdaiZWpic.twitter.com/kprfh3RRgy,afrimomzim1,any money you send via their official biller code  econet econet has pledged to double that lets get together #cycloneidaizw,"['any', 'money', 'you', 'send', 'via', 'their', 'official', 'biller', 'code', 'econetzimbabwe', 'econet', 'has', 'pledged', 'to', 'double', 'that', 'lets', 'get', 'together', '#cycloneidaizw']",e,True,neutral
