,created_at,likes,replies,retweets,text,tweet_id,user_id,user_name,user_screen_name
129,1553315957000.0,3,2,0,"Dear @econet_support 

This is getting oldpic.twitter.com/Tb8EpgvTL9",1109313646260297728,732880614253289472,I Am X,munhu_wevhu
130,1553108418000.0,5,1,5,"The thing is, people are brands too!!!
Coming home, people wanna associate themselves with Econet Wireless, but trust me, 4 out of 5 people wanna be associated with Econet Wireless bc of Strive Masiyiwa. Its what he has done with his brand. pic.twitter.com/HOX7vZzBV2",1108443162387861505,887977162405490691,HoodNiggaz263 || @brandonreinz,HoodNiggaz263
131,1553017668000.0,1,1,2,Hahaha ministry of health vs ministry of entertainment and recreational services ngeyiphi eqakathekileyo pic.twitter.com/QPdFo4Lb0D,1108062530386231296,1106553625952862208,Rejected Black Zim Dick,zim_dick
132,1552986162000.0,5,0,3,#073Quote of the day...pic.twitter.com/a6gr8YOMYm,1107930383511887872,271313631,Telecel Zimbabwe,Telecel_Zim
133,1552920989000.0,110,12,113,"BREAKING. Kwese TV is licensed to become South Africa's first/next free-to-air broadcaster in 21 years since @etv was licensed. Kwese TV that belongs to the Econet Group has been granted permission by @ICASA_org and will join the SABC and etv, and must launch within 2 years.pic.twitter.com/ej0c2Mwigw",1107657028565118977,2269308902,TVwithThinus,TVwithThinus
134,1552911762000.0,1,0,0,Participated in the panel where Telecel Group launched Africa Startup Initiative Program #MWC19pic.twitter.com/kkrglO7sOC,1107618328640663554,1059810966618206208,Nicolas Bourg,NicolasBourg1
135,1552848337000.0,8,1,2,You can start there or even contact econet since they are looking for people like you & thank you for being Human pic.twitter.com/5OiSP1YFNB,1107352302959149063,1105489155931471875,S!Ro,Wutgz1
136,1552839885000.0,1,2,0,@econet_support nanhasi here guyspic.twitter.com/OgCi6uAZz6,1107316852819152896,2910133223,HWAM KING👑,MarshalMakoni
137,1552831919000.0,25,0,25,"Thank you to 1435 people who have contributed RTGS$11,115.10towards #cycloneidai
Econet will match dollar for dollar all individual contributions made towards this cause.

You can do your part by sending your #Donation to Ecocash Biller code 320041

*151*2*1*320041*Amount*1#pic.twitter.com/RkeGvT4D2N",1107283439793983488,1906878560,Fayaz King,fayaz_king
138,1552809971000.0,6,0,4,"Its never too late just switch today
#ItsOneTimepic.twitter.com/yGXARfUa9g",1107191383167770625,903272138626478082,Mlotshwa Eric👊,EMlotshwa97
139,1553539522000.0,0,0,0,This one can't even afford you econet daily  pic.twitter.com/ZsQtG0g43f,1110251343393050624,1001930571222781955,Mery_nomsa,merynomsa
140,1553525425000.0,3,2,0,"Good afternoon, it seems like Econet WiFi zones aren't working in the CBD and in most areas here in Harare. @econet_support @econetzimbabwe",1110192216931217408,132171094,Ronnie Mushiwokufa 🇿🇼,rmus05
141,1553520845000.0,10,0,2,"A Heritage Student poses for photo with the CEO of @stewardbank @DrMambondiani during the Global Money Week
#GlobalMoneyWeekpic.twitter.com/iIPQA8lAgU",1110173005945155584,1002126901085921286,Millennial Banking,BankSteward
142,1553516822000.0,13,0,8,MONDAY MOTIVATIONpic.twitter.com/lXoMKjMFT9,1110156135070396417,2269401481,NetOne Cellular,NetOneCellular
143,1553411969000.0,26,0,5,Econet is like that ex wekuti akakuita zvinogara zviripo but u always find yourself talking to that person again. https://twitter.com/mistermbika/status/1109713637546045440 …,1109716346772819970,930886698296315904,Twin 1🌺,mandyruetee
144,1553374891000.0,2,0,0,Econet Dispatches Drone Technology To Search For Cyclone Victims https://www.zimeye.net/2019/03/22/econet-dispatches-drone-technology-to-search-for-cyclone-victims/ …,1109560830813593600,1101637134681665536,34 North Drones,34NorthDrones
145,1553374585000.0,9,4,1,"Talk abt worst service in this country that 111 @econet_support @econetzimbabwe number ranks in the top 2 when calling, it says ntwk busy then when it gets thru goes for 45 mins no answer & cuts itself ",1109559549298642945,3194599457,Addy,addychir
146,1553363310000.0,15,2,4,"Who ever came up with econet Twitter  bundles mwari ave newe.
 @AssistantTutu @SeanTatendaM",1109512257044660225,872176477,Brian - NEITHER murakashi no nerorist,thefallencleric
147,1553349516000.0,111,6,23,#IWannaDMYouBut Econet Twitter doesn't allow me to view your avi,1109454402224603136,1043222631711997952,Nala💕,Fafie_07
148,1553247823000.0,78,1,62,"It's time for us to band together & help rebuild areas affected by #CycloneIdai 

Thanks to everyone who has donated to the #CycloneIdai Relief Fund.

Let's keep the momentum going & support those who need it the most! 

Donate via #EcoCash Biller Code *151*2*1*320041*Amount*1#pic.twitter.com/7C30h2K8p1",1109027871501312000,492852412,Econet Wireless,econetzimbabwe
149,1553246001000.0,3,0,0,Econet Deploys Drones To Search For Cyclone Idai Victims https://www.zimtimes.com/2019/03/22/econet-deploys-drones-to-search-for-cyclone-idai-victims/ …pic.twitter.com/4SMAlkzrcl,1109020227918979072,1076836706815565824,Zimtimes,ZimtimesNews
150,1553240740000.0,5,0,0,Strive Masiyiwa's Econet Donates RTGs$5 Million Towards Cyclone Victims: https://is.gd/NbxKUg pic.twitter.com/jd5OUigpSV,1108998159211085824,2304146568,Zimbabwe Today,ZimToday
151,1553176422000.0,3,0,1,"Day 101 without sex

Econet: you have insufficient credit to make this call
Me: pic.twitter.com/6YM9geHB4m",1108728393837744129,302616303,2econd Best🇿🇼,RG_Lennon
152,1553038418000.0,15,0,3,"NetOne ready to donate basic food items to victims of cyclone Idai in Chipinge and Chimanimani via the Provincial Command Centre in Mutare.
3 x 5 tonne trucks are now full to the    brim.
Thank you team for the effort and enthusiasm displayed during the ""gathering"". pic.twitter.com/ZQU63xG4us",1108149562546507776,889542236387635201,Farai Matope,FarayiMatope
153,1553000715000.0,252,9,51,#IfIMeet Strive Masiyiwa i would tell him  the smell of onion on your hands actually lasts longer than his  Econet whatsapp bundles,1107991422152654848,1089046984525312000,⚽,NyoniTinotenda
154,1552941518000.0,31,2,1,"Just putting this out there . . . 
#hahohe #HerthaBSC
pic.twitter.com/OC4HLZYW7p",1107743133427748864,12135002,939km Simónir,Econet1892
155,1552931737000.0,4,3,0,@econet_support I need you to explain something for me. My balance isn’t making sense. Maybe I missed something somewhere.pic.twitter.com/DlKLCu8X43,1107702109699534853,450558924,D A N I E L,Mr_Manyau
156,1552837903000.0,2,1,0,Econet will double all donattions pic.twitter.com/63ZdZk4igQ,1107308540102955015,974220331324989440,Afrimom,afrimomzim1
157,1552812551000.0,4,1,1,"@econet_support what's up with yomix ,kuti ichadzoka here?pic.twitter.com/bnQqU2NrwY",1107202204635668480,1007892497320828928,i am Starboy69 🇿🇦,tapiwajaydemin
158,1553511119000.0,1,0,0,If these laws are unconstitutional why was the same Mawere advocating for the same laws to be applied to Econet? Is that not double standards? pic.twitter.com/hhj92kGUtw,1110132213482483713,26208792,Rutendo Matinyarare,matinyarare
159,1553506397000.0,1,2,0,Nhai @econet_support  is it support if you dont get back to me for more than a week now.,1110112408813608960,3438186310,Michael Sidina,mikesidina
160,1553494308000.0,0,2,0,Is that tacit confirmation kuti yomix dololopic.twitter.com/Z3ZzTx79wh,1110061704304562178,717750983770693632,Shumba Matapatira,QuentinMcCloud
161,1553464077000.0,0,1,0,"@econet_support Hie I have bought My $1-250MB two minutes ago, and there are not reflecting at all, only 0.1G for kwese Iflix are the only ones reflecting. Below are screenshots of the messages.pic.twitter.com/W74yT6UxHK",1109934902869405698,1104767865012584448,📻GIANT FMTV 🇿🇼RADIO NETWORK🎧,GIANTFMTVONLINE
162,1553454672000.0,1,2,0,I did and you ignored,1109895455431970816,943184212282109952,Liz🌼,vimbai_el
163,1553419429000.0,0,1,0,"@econet_support. Is roaming working in JHB, South Africa?pic.twitter.com/Gr2HwOJWxX",1109747635810942981,998995697155428352,Kumbirai Dzvairo,DzvairoKay
164,1553409285000.0,1,0,0,A smooth polite reply loading RGM^pic.twitter.com/CAhmrCUut8,1109705092318576640,457458690,Lord Wilder Frey 🇿🇼,Tondzw
165,1553404431000.0,2,1,0,"Everyone loves Wifi
Econet gives you more with Fibre.
#EconetLesotho #Fibre #Lesothopic.twitter.com/NHtN582EiZ",1109684731787001861,3466338375,Econet Lesotho,econetlesotho
166,1553357055000.0,0,2,0,@econet_support transferred my little money into my bank. The message came and confirmed the transfer. It is nowhere to be found? pic.twitter.com/WUom8dbDpm,1109486023703187456,2979814618,Phathisani R Sayi MD,uBabuSayi
167,1553332721000.0,18,1,15,#IWannaDMYouBut i use @Econet twitter media-less..so i don't know if you are male/female and i can not even see you pics to get to know you,1109383955550212097,2222208795,TiffanyHardishKindaPyscho💓🍫,fifie_Fierce
168,1553267405000.0,11,2,3,Your money won't just 'disappear' when you transfer money from your wallet to a bank account or vice versa using telecash. Dial *888# to transact reliably with telecash today.pic.twitter.com/GNwB4VMHyP,1109110002617323521,271313631,Telecel Zimbabwe,Telecel_Zim
169,1553260299000.0,6,0,1,"#WorldWaterDay2019
NetOne joins the rest of the world in observing #WorldWaterDay. Water is important in our daily lives and remember, without water there is no life.pic.twitter.com/fo2p5u6vqK",1109080195909279745,2269401481,NetOne Cellular,NetOneCellular
170,1553235436000.0,20,0,17,"@econetzimbabwe has opened their #Econet shops to receive donations for those affected by #CycloneIdai 

The EcoCash biller code is 320041

We can all do our part to save lives & show love
#Zimbabwepic.twitter.com/rSiTWhuMPp",1108975915546169344,1059727735,Gamuchirai,gamuposah
171,1553162222000.0,6,2,4," Play your part & help those in need - donate to the #CycloneIdai relief efforts - no amount is too small. 

Drop off any donations of clothing, blankets, canned goods etc to your nearest Econet Shop or Donate via 

EcoCash Biller Code: *151*2*1*320041*Amount*1#

#Zimbabwepic.twitter.com/GSlPu0Sgf6",1108668831587885056,90764601,Gilmore Tee™,GilmoreTee
172,1553072928000.0,17,3,10,"“Change  your  culture and change your game because culture trumps strategy” key message from Darlington Hukuimwe from Econet Wireless, presenting at EMCOZ 2019 Human Resources Indaba @darlingtonh3 @econetzimbabwe #culturepic.twitter.com/qmWf1nCxoe",1108294308837421056,1012593761443074048,Employers' Confederation of Zimbabwe (EMCOZ),EMCOZ_Zim
173,1553069391000.0,26,1,28,"Let's keep the momentum going & help those affected by #CycloneIdai

Donate via #EcoCash Biller Code or @stewardbank Account No below.

Retweet for Awareness pic.twitter.com/6QA0gAKprt",1108279472845922304,1906878560,Fayaz King,fayaz_king
174,1552921441000.0,20,3,16,"Cyclone Idai: GoFundMe Raises US$14 500, Econet To Match Dollar For Dollar All Individual Contributions https://news.pindula.co.zw/2019/03/18/cyclone-idai-gofundme-raises-us14-500-econet-to-match-dollar-for-dollar-all-individual-contributions/ …pic.twitter.com/wD66yLraeX",1107658924776402949,2905164917,Pindula,WeArePindula
175,1552916364000.0,184,18,72,"Many thanks to 7110 people who have contributed RTGS$57,821.55 towards #cycloneidai

As part of our commitment, Econet will match dollar for dollar all individual contributions made towards this cause.

Please do your part by sending your #Donation to Ecocash Biller code 320041pic.twitter.com/jsHdS3vrv2",1107637630282407937,492852412,Econet Wireless,econetzimbabwe
176,1552906069000.0,0,1,0,"@econet_support yo 111 line dsnt wrk, yo facebook dsnt wrk, how ar we supposed 2be helped??pic.twitter.com/apA0EVZHe0",1107594447477489665,536095359,fred ziso,fredziso
177,1552838180000.0,5,0,2,Econet will double any monetary donation sent via their biller code pic.twitter.com/B6QRGVr4Pa,1107309702784921600,974220331324989440,Afrimom,afrimomzim1
178,1553370171000.0,10,3,0,"Am I the only one experiencing very slowwwwwwwwwwwww internet..Econet,Telecel,Telone..Is internet just slow today",1109541032608362496,754990585778475008,Dr Rae,rachel_mbanje
179,1553368797000.0,0,0,0,Wanted to go live but eish #econet got no love what so ever  pic.twitter.com/R54WxqFhLA,1109535270251216896,391626379,🌹PHANTOM 👑 QUEEN🌹,Toria_the_Queen
180,1553349876000.0,1,1,1,Waru Waru Boys ready to do battle at Emagumeni. Smartly dressed by Netone. pic.twitter.com/0jjgwgs8Dw,1109455912765440001,1038079736021508098,Chapungu FC Waru Waru Bhora Page,FcWaru
181,1553325304000.0,11,1,0,#073Quote of the daypic.twitter.com/crb1tGCAs3,1109352847420911616,271313631,Telecel Zimbabwe,Telecel_Zim
182,1553273189000.0,101,7,28,"Trucks filled with #CycloneIdai relief supplies have been loaded at our #Msasa office & are on their way! 

A big thank you to everyone who dropped off donations at our shops this week! 

You can still help those affected by the cyclone - #ReachOutpic.twitter.com/K2MFLWgL8J",1109134263939723267,492852412,Econet Wireless,econetzimbabwe
183,1553251463000.0,3,2,0,"The worst part is we don't have an alternative
*143# is giving this error @econet_supportpic.twitter.com/EyNpmXiVBe",1109043135290724352,2773492312,Mande 🇸🇦,MandeSimba
184,1553063433000.0,45,1,42,"End-to-end digital solutions 
Uploading: Identify, assess and give your business the digital edge it needs. #OmniContact #Econet ⁦@econetzimbabwe⁩ ⁦@chidomupotsa⁩ ⁦@263Chat⁩ ⁦@MangeyaPrecious⁩https://www.linkedin.com/feed/update/urn:li:activity:6513356423743840256 …",1108254482859728896,707585929377091585,Fungie,FungisayiNhengu
185,1553029323000.0,126,22,22,I hope econet says yes @tudzaa @timiretimzzy @econet_supportpic.twitter.com/Atl8Cb87Q5,1108111414663806985,952830880820727813,TraBabla the Comrade🍼,GamuMaravaz
186,1552986357000.0,1,1,0,"@econet_support these past few weeks your service has been deplorable to say the least. I purchased daily bundles yesterday and they disappeared. I purchased some more daily bundles this morning and still couldn't connect. I tried calling 8 times and...

Network busypic.twitter.com/xcDrRoyt8r",1107931201543786498,329048485,Don,DonC263
187,1552926631000.0,2,3,0,"Hey @econet_support @EcoCashZW @econetzimbabwe may you PLEASE stop sending these assignments for marking each time I use Ecocash. When I buy $1 airtime, just give me my dollar not this Mars $2 nonsense. @Wavhiyapic.twitter.com/qatyDTZVp1",1107680691184115714,404071892,Mangena,MangenaTariro
188,1552923072000.0,2,0,2,Another option below to donate to assist cyclone victims. ⁦@Telecel_Zim⁩pic.twitter.com/VGmgahXrzn,1107665766063751168,208232873,MaketoS,ketozpower
189,1552920841000.0,0,1,0,@econet_support Hi please help iv been using yomix for a while now n today thispic.twitter.com/tnaTkimRMJ,1107656407501946880,316398385,Gareth McLeod,baggins2310
190,1552898826000.0,7,0,4,"Our heart felt condolences goes to the Cyclone Idai victims. As MoB Capital we are collecting donations in kind to help those who were affected.For assistance via Ecocash kindly use the platform provided by Econet on their biller code *151*2*1*320041* amount#

@econetzimbabwe",1107564070138458113,2827566308,MoB Capital,MoB_Capital
